Tweet ID,Text,Final Decision,Assigned To,Label_eden,Reasons_eden,Label_lior,Reasons_lior,Label_ofek,Reasons_ofek,Label_אורי כהן,Reasons_אורי כהן,Label_אילון כהן,Reasons_אילון כהן,Label_אריאל כהן,Reasons_אריאל כהן,Label_בנימין ווליך,Reasons_בנימין ווליך,Label_הודיה עופרי,Reasons_הודיה עופרי,Label_הילי חכמי,Reasons_הילי חכמי,Label_זיו חסון,Reasons_זיו חסון,Label_ענה-יה אך,Reasons_ענה-יה אך,Label_צבי גופרי,Reasons_צבי גופרי,Label_תומר חוכימה,Reasons_תומר חוכימה
m8t95xqx3,"A Concise Summary on the Concurrence of Jumuah and Eid 

Sheikh Saleem Al-Hilli afidhahullh states:

All praise is due to Allh, Lord of the Worlds, and peace and blessings be upon the Master of the Messengers, Muammad, and upon his family, companions, and those who follow them with excellence until the Day of Judgment.

My dear brothers and sisters...There has been much discussion regarding this matter (i.e. Concurrence of Jumuah and Eid). Some have asked: Does one prayer suffice for the other, or is it obligatory for a Muslim to perform both the Eid and Jumuah prayers?

Many who have spoken on this issue have done so without the requisite qualification to understand the evidences transmitted from the Messenger of Allh . This is because they approach the matter based on a flawed methodology: they first adopt a belief, then seek out supporting evidence. This is a mistake! The correct methodology is to derive beliefs from evidence, not to impose ones beliefs or schools of thought upon the evidence.

Therefore, I shall briefly present the adths and reports attributed to the Messenger of Allh  and the noble Companionsmay Allh be pleased with themthen explain the positions of the recognised schools of Fiqh on this issue, relying upon Allh Almighty.

So I say, with Allhs guidance, that there are both prophetic traditions (marf) and reports from the companion (mawqf) on this matter.

The first is the adth of Zayd ibn Arqam (may Allh be pleased with him), in which Muwiyah ibn Ab Sufyn (may Allh be pleased with him) asked him: Did you witness the Messenger of Allh  having two Eids occur on the same day? He replied, Yes. He asked, What did he do? Zayd said, He performed the Eid prayer, then granted a concession regarding the Jumuah prayer, saying: Whoever wishes to pray, let him pray. This adth was narrated by Amad, Ab Dwd, An-Nas, Ibn Mjah, Ad-Drim, and Al-Hkim, and it is authentic.

The second adth is from Ab Hurayrah (may Allh be pleased with him), in which the Messenger of Allh  said: Two Eids have coincided on this day of yours. Whoever wishes, it will suffice him in place of Jumuah. But we will indeed perform the Jumuah. This adth was also narrated by Ab Dwd and Ibn Mjah, and it is authentic.

The third adth is from Ibn Umar (may Allh be pleased with him), who said: Two Eids coincided during the time of the Messenger of Allh . He led the people in prayer, then said: Whoever wishes to attend the Jumuah may do so, and whoever wishes to refrain may do so. This adth was narrated by Ibn Mjah. A-abarn also transmitted it with the wording: Two Eids coincided during the time of the Messenger of Allh  on the day of Eid Al-Fir and Friday. The Messenger of Allh  led them in the Eid prayer, then turned to face them and said: O people, you have achieved good and reward. Indeed, we are holding the Jumuah. Whoever wishes to join us may do so, and whoever wishes to return to his family may do so. This narration is also authentic.

The fourth adth is from Ibn Abbs (may Allh be pleased with them both), in which the Messenger of Allh  said: Two Eids have coincided on this day of yours. Whoever wishes, it will suffice him in place of Jumuah. But we are gathering, in-sh-Allh. This adth is also authentic and narrated by Ibn Mjah.

From the reports of the Companions: A ibn Ab Rab said: Ibn Az-Zubayr led us in the Eid prayer on a Friday early in the day. Then we proceeded to attend Jumuah, but he did not come out to us, so we prayed individually. Ibn Abbs was in A-if, and when he returned and we mentioned this to him, he said: He acted in accordance with the Sunnah. This was reported by Ab Dwd, and by Ibn Khuzaymah with a different wording and with an addition: Ibn Az-Zubayr said: I saw Umar ibn Al-Khab, when two Eids coincided, do the same.","Salafi taklidi","אריאל כהן","","","","","","","","","","","Salafi taklidi","","","","","","","","","","","","","","",""
uuv06rm6n,"In a Al-Bukhr, from Ab Ubayd, the freed slave of Ibn Azhar, who said: I witnessed the two Eids with Uthmn ibn Affn on a Friday. He performed the prayer before delivering the sermon, then said: O people, today two Eids have coincided for you. Whoever among the residents of the outskirts (Al-awl) wishes to wait for the Jumu'ah, let him do so; whoever wishes to return home, I give him permission.

Based on these authentic prophetic traditions and reliable reports from the pious predecessors, the majority of scholars have concluded the following:

First: Whoever attends the Eid prayer is granted a concession from attending the Jumu'ah prayer. He may instead pray the Dhuhr prayer at its time. However, if he chooses to attend the Jumuah prayer with the congregation, that is more virtuous and better.

Second: Whoever did not attend the Eid prayer is not included in the concession. Therefore, the obligation of Jumuah remains upon him, and he must go to the masjid for the Jumuah prayer. If the minimum number required to establish Jumu'ah is not found, he performs Dhuhr instead.

Third: The Imm of the masjid is obliged to hold the Jumuah prayer that day, so that those who wish to attend it or those who did not attend the Eid prayer may do so. This is the explicit statement of the Prophet : Indeed, we are going to establish Jumuah prayer.

Fourth: Whoever attended the Eid prayer and avails himself of the concession not to attend Jumuah must pray Dhuhr. The Dhuhr prayer does not fall away under any circumstance, because what is lifted is the obligation of Jumuahnot of Dhuhr. Those upon whom Jumuah is not obligatorysuch as the sick, the traveller, women, and childrenare unanimously required by the scholars to perform Dhuhr.

Fifth: The opinion that whoever attends the Eid prayer is exempt from both the Jumuah and the Dhuhr prayers for that day is a weak opinion, though attributed to some Companions such as Ibn Az-Zubayr and Ibn Abbs (may Allh be pleased with them). This conclusion may be explained in several ways:

First, perhaps those who held this view were unaware of the adths that explicitly grant a concession from attending Jumuah, but affirm the obligation of Dhuhr for those who do not attend Jumuah.

Second, Ibn Az-Zubayr may have combined the Eid and Jumuah prayers at the time of the early Jumuah (before the sun reached its zenith). This is supported by a narration from Jbir ibn Abdullh (may Allh be pleased with him): We used to perform the prayer with the Messenger of Allh , then return and let our camels rest. This was reported by Muslim. Also, Sahl (may Allh be pleased with him) said: We would neither nap nor eat lunch until after Jumuah. This is the position of Imm Amad and Isq ibn Rhawayh (may Allh have mercy on them).

Additional evidence indicating that Ibn Az-Zubayr did this includes narrations such as: A ibn Ab Rab said: Ibn Az-Zubayr led us in the Eid prayer on a Friday early in the morning. We then went for Jumuah, but he did not come out to us, so we prayed individually. Ibn Abbs was in A-if, and when he returned and we told him, he said: He followed the Sunnah. In another narration: A Friday and Eid coincided under Ibn Az-Zubayr, who said: Two Eids have come together in one day. So he combined them into one, prayed two rakahs early in the morning, and did not add anything until he prayed Ar.

This is a clear and explicit text that he included the Jumuah within the Eid prayer. And whoever performs the Jumuah does not then perform Dhuhr. Therefore, when this was reported to Ibn Abbs, he said: He acted upon the Sunnah.

This, dear brothers and sisters, is a concise yet beneficial explanation regarding the concurrence of Jumuah and Eid. I ask Allh, the Exalted, to have guided me to speak in accordance with the Sunnah and to have brought clarity on this issue to the general Muslim public...","Irrelevant","בנימין ווליך","","","","","","","","","","","","","Irrelevant","","","","","","","","","","","","",""
v5em46i7r,"Saudis bomb Yemen for 8 years and then tell everyone ""attacking neighbors is against Islamic teachings.""","Irrelevant","הילי חכמי","","","","","","","","","","","","","","","","","Irrelevant","","","","","","","","",""
hfim5ktyh,"""Isn't this the best Eid or what 

Direct hit from Iranian missile in  Dimona","Irrelevant","זיו חסון","","","","","","","","","","","","","","","","","","","Irrelevant","","","","","","",""
evcdk8n0a,"""BREAKING: Iranian ballistic missile hits Dimona, Israel.

At least 30 Israeli settlers were injured.","Irrelevant","ענה-יה אך","","","","","","","","","","","","","","","","","","","","","Irrelevant","","","","",""
up668swel,"""It appears Iran has just directly struck Dimona. 

The place Israel famously didnt develop nuclear weapons.","Irrelevant","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Irrelevant","","",""
89fo78lv4,"""Eid Mubarak to everyone far and wide
May Allah accept all your good deeds and works this Ramadan - continuing them for the year to come
And we pray and strive to end the occupation and establish unity and rule by Islam 
For justice
For peace
Ameen","Irrelevant","אילון כהן","","","","","","","","","Irrelevant","","","","","","","","","","","","","","","","",""
ogzwevqd7,"""From All of us at Tajdeed, Eid Mubarak.
May Allah accept your fasting, duas and efforts.
May Allah help us all to further his message, may we be tools for reviving the Deen, reminding the Ummah of our responsibilities, return the Shura to the Ummah and apply the Shariah and rem","Irrelevant","אריאל כהן","","","","","","","","","","","Irrelevant","","","","","","","","","","","","","","",""
kdmavnkx3,"""Australian Prime Minister Anthony Albanese and Home Affairs Minister Tony Burke were booed by Muslim worshippers during Eid al-Fitr prayers at Lakemba Mosque in Sydney, as anger grew over the governments stance on Israels war in Gaza, Iran and Lebanon.","Irrelevant","בנימין ווליך","","","","","","","","","","","","","Irrelevant","","","","","","","","","","","","",""
y2hot4tc3,"""During Eid ul-Fitr prayers at Lakemba mosque in Sydney, Muslim worshippers booed and heckled Australian PM Anthony Albanese and Minister Tony Burke over their support for Israels wars in Gaza, Lebanon and Iran.","Irrelevant","הילי חכמי","","","","","","","","","","","","","","","","","Irrelevant","","","","","","","","",""
e5j36xpn8,"No Eid Prayers Inside Al-Aqsa Mosque! Israeli Forces Attack Muslim Worshippers Near Al-Aqsa Mosque

On the day of Eid, Israeli occupation forces attack Muslim worshippers attempting to perform Eid prayers at the nearest accessible point to Al-Aqsa Mosque as Israel continues the closure of the holy site for the 20th consecutive day.

This is the most severe restriction imposed on the Al-Aqsa mosque ever and since the beginning of the Israeli military occupation in 1967.

#Eid","Irrelevant","זיו חסון","","","","","","","","","","","","","","","","","","","Irrelevant","","","","","","",""
pmz1aez5h," Saudi FM just torched Iran on the floor:

""I do not understand how they claim to defend Islamic causes while attacking Islamic countries!

Even before this war, what was Irans contribution to the Islamic world?","Irrelevant","ענה-יה אך","","","","","","","","","","","","","","","","","","","","","Irrelevant","","","","",""
wcwxb2xx5,"Spill Muslim bloodno problem. 

Spill their oilthey will go to war.","Irrelevant","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Irrelevant","","",""
