Tweet ID,Text,Final Decision,Assigned To,Label_Lior,Reasons_Lior,Label_eden,Reasons_eden,Label_lior,Reasons_lior,Label_ofek,Reasons_ofek,Label_אורי כהן,Reasons_אורי כהן,Label_אוריכהן,Reasons_אוריכהן,Label_אילון כהן,Reasons_אילון כהן,Label_אריאל כהן,Reasons_אריאל כהן,Label_בנימין ווליך,Reasons_בנימין ווליך,Label_הודיה עופרי,Reasons_הודיה עופרי,Label_הילי חכמי,Reasons_הילי חכמי,Label_זיו חסון,Reasons_זיו חסון,Label_כיתה,Reasons_כיתה,Label_ענה-יה אך,Reasons_ענה-יה אך,Label_צבי גופרי,Reasons_צבי גופרי,Label_תומר חוכימה,Reasons_תומר חוכימה,Eli,source_file,normalized_text
,"The madkhali cult is upon the manhaj of dhul khuwaysara, he was a munafiq who rejected the law of Allah in spoils of war like the rulers of today who do the same with the complete sharia, and these rulers are the founders of the madkhali filth.",Salafi jihadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python/ELI/all_tweets.xlsx,"The madkhali cult is upon the manhaj of dhul khuwaysara, he was a munafiq who rejected the law of Allah in spoils of war like the rulers of today who do the same with the complete sharia, and these rulers are the founders of the madkhali filth."
g95pb68o0,The madkhalis and those like them will direct your arrows away from the kuffar towards the Muslims.,Salafi jihadi,בנימין ווליך;צבי גופרי,,,,,,,,,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,,,python/ELI/all_tweets.xlsx,The madkhalis and those like them will direct your arrows away from the kuffar towards the Muslims.
mbf7a75j7,"The main lesson to be learned is that Taqwa and Ikhls take precedence over intelligence.

As Imm adh-Dhahab said:

          

May Allah curse intelligence without faith, and may Allah be pleased with simpleness with piety.""",Irrelevant,ענה-יה אך;הודיה עופרי,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,,,,Irrelevant,,,,,,,python/ELI/all_tweets.xlsx,"The main lesson to be learned is that Taqwa and Ikhls take precedence over intelligence. As Imm adh-Dhahab said: May Allah curse intelligence without faith, and may Allah be pleased with simpleness with piety."""
o268xzbmg,"The munafiqeen are one and the same as the Shia they take the rabbis and monks as gods besides Allah, they will label you khariji for repeating what their scholars who they claim to take from but dont in reality, hijacking these scholars who have nothing to do with them.",Irrelevant,בנימין ווליך;אורי כהן,,,,,,,,,Irrelevant,,,,,,,,Irrelevant,,,,,,,,,,,,,,,,,python/tweetsFromSite/tweets_from_site5.csv,"The munafiqeen are one and the same as the Shia they take the rabbis and monks as gods besides Allah, they will label you khariji for repeating what their scholars who they claim to take from but dont in reality, hijacking these scholars who have nothing to do with them."
,"The murjiah continue to sow seeds of disunity amongst themselves, just as they attempted to sow seeds of disunity amongst the ummah",Salafi jihadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python/ELI/all_tweets.xlsx,"The murjiah continue to sow seeds of disunity amongst themselves, just as they attempted to sow seeds of disunity amongst the ummah"
nxvht8dkw,"The new moon of Ramadan has been sighted, therefore the 1st day of #Ramadan will be on Saturday 1st of March 2025. Taraweeh will begin tonight InshaaAllaah.",Irrelevant,ענה-יה אך;אילון כהן,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,,Irrelevant,,,,,,,python/ELI/all_tweets.xlsx,"The new moon of Ramadan has been sighted, therefore the 1st day of #Ramadan will be on Saturday 1st of March 2025. Taraweeh will begin tonight InshaaAllaah."
kl20g4th3,"The new shauyk of @salafidawahmcr  @AbdullahJallow9 @DawahTH  fawaz madkhali 

An example of fawaz Facebook  page where he spreads tabloid news as if your watching bbc news worse he makes dua against the entire Muslim nation of emirates  he says may Allah not grant them safety this is an entire Muslim nation ?!!!!  

In reality we know they dont rate fawaz they only supporting him becasue abu iyaad has said we are going down this way so their tassub has lead them to follow him !",Salafi taklidi,אילון כהן,,,,,,,,,,,,,Salafi taklidi,,,,,,,,,,,,,,,,,,,,,python/tweetsFromSite/tweets_from_site5.csv,The new shauyk of @salafidawahmcr @AbdullahJallow9 @DawahTH fawaz madkhali An example of fawaz Facebook page where he spreads tabloid news as if your watching bbc news worse he makes dua against the entire Muslim nation of emirates he says may Allah not grant them safety this is an entire Muslim nation ?!!!! In reality we know they dont rate fawaz they only supporting him becasue abu iyaad has said we are going down this way so their tassub has lead them to follow him !
uageoxfwy,"The one who abandons sin only in #Ramadhn hasnt truly repentedhes just pausing his disobedience for a season.

Yes, hell be rewarded for honouring the sacred month.

But lets be clear: this isnt Tawbah.

True repentance isnt a 30-day contractits a lifelong commitment.",Irrelevant,אורי כהן;זיו חסון,,,,,,,,,Irrelevant,,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,python/tweetsFromSite/tweets_from_site5.csv,"The one who abandons sin only in #Ramadhn hasnt truly repentedhes just pausing his disobedience for a season. Yes, hell be rewarded for honouring the sacred month. But lets be clear: this isnt Tawbah. True repentance isnt a 30-day contractits a lifelong commitment."
csklobmrg,"The people of sunnah will always be attacked.

Abdul Aziz Al Rayyis attacks his eminence the Allamah and member of council of Senior Schoalrs Shaykh Yusuf Al Ghafis

Al Rayyis is in no position to comment on the scholars of our times, its high time we called this extremism out",Salafi taklidi,אורי כהן,,,,,,,,,Salafi taklidi,,,,,,,,,,,,,,,,,,,,,,,,,python/tweetsFromSite/tweets_from_site5.csv,"The people of sunnah will always be attacked. Abdul Aziz Al Rayyis attacks his eminence the Allamah and member of council of Senior Schoalrs Shaykh Yusuf Al Ghafis Al Rayyis is in no position to comment on the scholars of our times, its high time we called this extremism out"
rw5weqjlu,"The plain of Arafah is ablaze with dua and supplication! May Allah reward the Kingdom of Saudi Arabia for making the performance of Hajj easier and more comfortable each year! Facilities have come a long way since past years! Whether you are here performing Hajj or  fasting the day of Arafah with the family, May Allah accept from us all on this blessed day!",Irrelevant,ענה-יה אך,,,,,,,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,,,python/ELI/all_tweets.xlsx,"The plain of Arafah is ablaze with dua and supplication! May Allah reward the Kingdom of Saudi Arabia for making the performance of Hajj easier and more comfortable each year! Facilities have come a long way since past years! Whether you are here performing Hajj or fasting the day of Arafah with the family, May Allah accept from us all on this blessed day!"
k3il6i8p6,"The rawafidh Shia animals shouldnt govern any country, the duas of the oppressed are being answered and Allah swt is taking revenge on them.",Salafi taklidi,אורי כהן;זיו חסון,,,,,,,,,Salafi jihadi,ד. תמיכה בתכפיר קולקטיבי,,,,,,,,,,,,,Salafi taklidi,,,,,,,,,,,python/tweetsFromSite/tweets_from_site5.csv,"The rawafidh Shia animals shouldnt govern any country, the duas of the oppressed are being answered and Allah swt is taking revenge on them."
t0u2xqyc8,"The reality is, you can have your
contagion and vaccine view no
problem, but ta'assub is prohibited
Y Tedros!

Apply Anwar's reminder
upon yourself concerning your
Ghuluww towards Taqweem mate.",Salafi taklidi,ענה-יה אך;הודיה עופרי,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,,,,Salafi taklidi,,,,,,,python/tweetsFromSite/tweets_from_site5.csv,"The reality is, you can have your contagion and vaccine view no problem, but ta'assub is prohibited Y Tedros! Apply Anwar's reminder upon yourself concerning your Ghuluww towards Taqweem mate."
miq5smx1j,"The religion that Fir'awn feared

- Shaykh Saadiq bin Abdillah al-Haashimi",Salafi jihadi,הילי חכמי;אריאל כהן,,,,,,,,,,,,,,,Salafi jihadi,ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות,,,,,Salafi taklidi,,,,,,,,,,,,,python/tweetsFromSite/tweets_from_site5.csv,The religion that Fir'awn feared - Shaykh Saadiq bin Abdillah al-Haashimi
t6xn31buo,"The ruler Is like an attractive woman to the scholar, if the scholar doesnt interact with the ruler cautiously, the ruler will seduce them and take advantage of them like we see today.
Many scholars have ignored the warnings of the salaf in interacting with rulers.",Salafi jihadi,הילי חכמי;אריאל כהן,,,,,,,,,,,,,,,Salafi jihadi,ב. ביטויי גנאי או האשמה בכפירה של חכמי הלכה,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,,,,,,,,,,,python/tweetsFromSite/tweets_from_site5.csv,"The ruler Is like an attractive woman to the scholar, if the scholar doesnt interact with the ruler cautiously, the ruler will seduce them and take advantage of them like we see today. Many scholars have ignored the warnings of the salaf in interacting with rulers."
bt1sdbr57,"The ruler permitting it is disbelief in and of itself his position and status isnt like the father.
This whole comparison is a fallacy, a better comparison is like an imam in a masjid who tells the congregation that homosexuality is permissible in Islam, however the ruler still",Salafi jihadi,אילון כהן;ענה-יה אך,,,,,,,,,,,,,Salafi jihadi,א. האשמה בכפירה של שליטי ערב,,,,,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים; ד. תמיכה בתכפיר קולקטיבי,,,,,,python/tweetsFromSite/tweets_from_site5.csv,"The ruler permitting it is disbelief in and of itself his position and status isnt like the father. This whole comparison is a fallacy, a better comparison is like an imam in a masjid who tells the congregation that homosexuality is permissible in Islam, however the ruler still"
,"The same sheikh whos students raided the kabah?
Ubls call was for the tawagheet animals to rule according to Islam and to not take the Jews and Christians as protectors which is what the Quran and Sunnah call to.",Salafi jihadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python/ELI/all_tweets.xlsx,The same sheikh whos students raided the kabah? Ubls call was for the tawagheet animals to rule according to Islam and to not take the Jews and Christians as protectors which is what the Quran and Sunnah call to.
p1cq16y1d,"The state of the rulers of the Muslim world today

- Shaykh Saadiq bin Abdillah al-Haashimi",Salafi jihadi,בנימין ווליך,,,,,,,,,,,,,,,,,Salafi jihadi,ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות,,,,,,,,,,,,,,,,python/tweetsFromSite/tweets_from_site5.csv,The state of the rulers of the Muslim world today - Shaykh Saadiq bin Abdillah al-Haashimi
1365tb0x6,"The targeting of the IRGC's ""Heydar Karrar"" SSM Tunnel Entrance in Tehran's Damavand, Iran by the IDF-USAF coalition.

 Coordinates:
35.686431 52.143692,",Irrelevant,צבי גופרי;הילי חכמי,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,,,,Irrelevant,,,,,python/ELI/all_tweets.xlsx,"The targeting of the IRGC's ""Heydar Karrar"" SSM Tunnel Entrance in Tehran's Damavand, Iran by the IDF-USAF coalition. Coordinates: 35.686431 52.143692,"
eti19jr8p,"The targeting of the Iranian ""Kish"" International airport of Iran's Radar site by the IDF-USAF Joint Coalition.

 POV coordinates:
26.52558611, 54.01388611
 Radar site coordinates:
26.53389167, 53.99012778,",Irrelevant,הודיה עופרי;אריאל כהן,,,,,,,,,,,,,,,Irrelevant,,,,Irrelevant,,,,,,,,,,,,,,,python/ELI/all_tweets.xlsx,"The targeting of the Iranian ""Kish"" International airport of Iran's Radar site by the IDF-USAF Joint Coalition. POV coordinates: 26.52558611, 54.01388611 Radar site coordinates: 26.53389167, 53.99012778,"
s2pebvstk,"The thieves of Ramadan,",Irrelevant,אריאל כהן,,,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,,,,,python/ELI/all_tweets.xlsx,"The thieves of Ramadan,"
,The ulema and those like them in the dungeons of the tawagheet have obeyed Allahs command in not inclining towards the oppressors even tho it has harmed them whilst those scholars have disobeyed Allah and sold the deen for a small amount of comfort in the dunya.,Salafi jihadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python/ELI/all_tweets.xlsx,The ulema and those like them in the dungeons of the tawagheet have obeyed Allahs command in not inclining towards the oppressors even tho it has harmed them whilst those scholars have disobeyed Allah and sold the deen for a small amount of comfort in the dunya.
jestrti0b,"The worst part with Jolanis endorsement of Easter and congratulation to Shirk and Kufr is that he knows exactly how serious this matter is
This isnt crackhead Ghaddafi or drunkyard Saddam who are from a secular background
This is someone who has no Udhr bil Jahl in this matter",Salafi jihadi,הילי חכמי,,,,,,,,,,,,,,,,,,,,,Salafi jihadi,א. האשמה בכפירה של שליטי ערב,,,,,,,,,,,,python/ELI/all_tweets.xlsx,The worst part with Jolanis endorsement of Easter and congratulation to Shirk and Kufr is that he knows exactly how serious this matter is This isnt crackhead Ghaddafi or drunkyard Saddam who are from a secular background This is someone who has no Udhr bil Jahl in this matter
d1nf5rfoe,"The young lion , mujhid and martyr of Chechnya 

Muhammed Yutaev (Chechen:  ), also known as Magomed Yutaev, was a young Chechen fighter born in 1980 in Shalazhi, a village in Chechnya. He is remembered for his role in the First and Second Chechen Wars during his adolescence.

In early 1995, at the age of 14, Yutaev voluntarily joined the popular militia of the Chechen Republic of Ichkeria to defend against the Russian invasion that began in December 1994. His commitment to the cause led to his selection for participation in significant operations, including Shamil Basayev's raid on Budyonnovsk in June 1995, a pivotal event in the war.

On May 21, 1996, Yutaev gave an interview to a Chechen presidential broadcaster, which brought him national recognition. Later that year, in August, he was involved in the Battle of Grozny, also known as Operation Jihad, which contributed to the partial liberation of the capital and was instrumental in securing victory in the First Chechen War.

At the end of 1999, during the onset of the Second Chechen War, Yutaev was captured by Russian forces. It is believed that he died due to torture suffered in Russian prisons . He is considered a martyr by Chechen separatists and was posthumously awarded the title ""Qoman Turpal"" (Hero of the Nation).

Yutaev's legacy endures as a symbol of youthful bravery in the Chechen resistance. His 1996 interview remains available online, serving as a testament to his dedication and the broader struggle for Chechen independence.",Irrelevant,הילי חכמי;אריאל כהן,,,,,,,,,,,,,,,Irrelevant,,,,,,Salafi jihadi,ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות,,,,,,,,,,,,python/ELI/all_tweets.xlsx,"The young lion , mujhid and martyr of Chechnya Muhammed Yutaev (Chechen: ), also known as Magomed Yutaev, was a young Chechen fighter born in 1980 in Shalazhi, a village in Chechnya. He is remembered for his role in the First and Second Chechen Wars during his adolescence. In early 1995, at the age of 14, Yutaev voluntarily joined the popular militia of the Chechen Republic of Ichkeria to defend against the Russian invasion that began in December 1994. His commitment to the cause led to his selection for participation in significant operations, including Shamil Basayev's raid on Budyonnovsk in June 1995, a pivotal event in the war. On May 21, 1996, Yutaev gave an interview to a Chechen presidential broadcaster, which brought him national recognition. Later that year, in August, he was involved in the Battle of Grozny, also known as Operation Jihad, which contributed to the partial liberation of the capital and was instrumental in securing victory in the First Chechen War. At the end of 1999, during the onset of the Second Chechen War, Yutaev was captured by Russian forces. It is believed that he died due to torture suffered in Russian prisons . He is considered a martyr by Chechen separatists and was posthumously awarded the title ""Qoman Turpal"" (Hero of the Nation). Yutaev's legacy endures as a symbol of youthful bravery in the Chechen resistance. His 1996 interview remains available online, serving as a testament to his dedication and the broader struggle for Chechen independence."
q0xl5nwby,There are no Scholars who suddenly appear,Irrelevant,הילי חכמי;ענה-יה אך,,,,,,,,,,,,,,,,,,,,,Salafi taklidi,,,,,,Irrelevant,,,,,,,python/ELI/all_tweets.xlsx,There are no Scholars who suddenly appear
28uyf4un4,"There are people who claim/think they have knowledge from the Surooris. 

They read into big topics 
-      
-  

Then they come out concluding that Sh Fawzan has contradictory opinions or that he doesnt understand the topic.

Then you see these people come on twitter and say this about the Shaykh, and the others begin to insult him

Even though I am a nobody, I know for a fact he doesnt have contradictory opinions on both topics, you just dont understand it!

Wallahul Mustaan",Salafi taklidi,הילי חכמי;ענה-יה אך,,,,,,,,,,,,,,,,,,,,,Salafi taklidi,,,,,,Skip,הנה בן אדם שמגן על שיך פווזן שהוא תקלידי אבל האם הפוסט עצמו הוא תקלידי?,,,,,,python/ELI/all_tweets.xlsx,"There are people who claim/think they have knowledge from the Surooris. They read into big topics - - Then they come out concluding that Sh Fawzan has contradictory opinions or that he doesnt understand the topic. Then you see these people come on twitter and say this about the Shaykh, and the others begin to insult him Even though I am a nobody, I know for a fact he doesnt have contradictory opinions on both topics, you just dont understand it! Wallahul Mustaan"
